,grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count
2125,30800,89071.48654908896,5243449.71918792,1192382844642.415,"POLYGON ((957135.230213883 1943065.54807064, 957135.230213883 1943165.54807064, 957235.230213883 1943165.54807064, 957235.230213883 1943065.54807064, 957135.230213883 1943065.54807064))",서초구,서울특별시 서초구 서초동 1623-10번지,127.015641337,37.486600834,957179.7194210952,1943149.9346702883,"영진빌딩, 제2축산회관, 경서빌딩, 산부인과 함춘, 한솔빌딩, 희원빌딩",2776.0,1470.12,10940.0,53,0.8571428571428571,98115.0,112945.0,22.650000000000002,15398571.42857143,23.857142857142858,17
2126,30801,91196.0430623621,5398310.150531583,1221695269019.8506,"POLYGON ((957135.230213883 1943165.54807064, 957135.230213883 1943265.54807064, 957235.230213883 1943265.54807064, 957235.230213883 1943165.54807064, 957135.230213883 1943165.54807064))",서초구,서울특별시 서초구 서초동 1623-12번지,127.01544355,37.486888017,957162.3977130984,1943181.8857167903,"블루타워, DH빌딩, 피앤디 솔로빌, 메타빌드빌딩, (유)대영홀딩스, 아진빌딩",4549.6,2059.81,19795.57,59,0.7142857142857143,219366.0,185620.0,23.76142857142857,16431428.57142857,24.714285714285715,17
2127,30802,93566.8967751928,5572475.98683159,1284554582238.4792,"POLYGON ((957135.230213883 1943265.54807064, 957135.230213883 1943365.54807064, 957235.230213883 1943365.54807064, 957235.230213883 1943265.54807064, 957135.230213883 1943265.54807064))",서초구,서울특별시 서초구 서초동 1626-19번지,127.016229286,37.488256695,957232.6420556188,1943333.3743293963,"우면빌딩, 명화빌딩, 라남빌리지, 해양빌딩, 성재빌딩",3157.1,1691.74,10279.09,54,0.625,69594.0,83541.0,17.6,10687375.0,22.125,17
2128,30806,94692.59592435518,6539068.008025179,1403433768668.7131,"POLYGON ((957135.230213883 1943665.54807064, 957135.230213883 1943765.54807064, 957235.230213883 1943765.54807064, 957235.230213883 1943665.54807064, 957135.230213883 1943665.54807064))",서초구,서울특별시 서초구 서초동 1665-28번지,127.015576446,37.491535591,957176.7998354872,1943697.4432739904,"효암빌딩, 서초다우빌딩, 용원빌딩",1619.52,919.38,5441.3,34,0.8,58983.0,43491.0,19.614,12416000.0,18.2,17
2129,30807,93655.79194891092,6777283.053131172,1406735196149.154,"POLYGON ((957135.230213883 1943765.54807064, 957135.230213883 1943865.54807064, 957235.230213883 1943865.54807064, 957235.230213883 1943765.54807064, 957135.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1660-27번지,127.015876936,37.492267315,957203.7809183436,1943778.4866587592,"썬라이즈빌딩, 골드빌딩, 세영빌딩, 추호주택, 원성빌딩, 창원빌딩, 우정빌딩",3314.0,1868.95,10272.33,73,0.5,155854.0,80035.0,16.520833333333332,11473333.333333334,20.916666666666668,17
2130,30808,93546.6380224489,6938706.143801224,1437155430662.4363,"POLYGON ((957135.230213883 1943865.54807064, 957135.230213883 1943965.54807064, 957235.230213883 1943965.54807064, 957235.230213883 1943865.54807064, 957135.230213883 1943865.54807064))",서초구,서울특별시 서초구 서초동 1674-1번지,127.016076635,37.493891997,957222.3609580128,1943958.643870785,"정보통신공제조합빌딩, 흰돌빌딩, 아치빌딩, 화림빌딩",3054.9,1586.5900000000001,14091.31,49,0.7142857142857143,135616.0,194782.0,20.395714285714288,25650000.0,31.428571428571427,17
2131,30809,93478.16301247232,6975629.734419338,1472187671385.62,"POLYGON ((957135.230213883 1943965.54807064, 957135.230213883 1944065.54807064, 957235.230213883 1944065.54807064, 957235.230213883 1943965.54807064, 957135.230213883 1943965.54807064))",서초구,서울특별시 서초구 서초동 1691-2번지,127.015697782,37.494731866,957189.3504849866,1944051.994177888,소망빌딩,585.9,347.83000000000004,1932.61,12,0.5,3831.0,38776.0,19.325,39430000.0,20.0,17
2132,30810,91881.27663774308,6946531.187240963,1506196109404.6355,"POLYGON ((957135.230213883 1944065.54807064, 957135.230213883 1944165.54807064, 957235.230213883 1944165.54807064, 957235.230213883 1944065.54807064, 957135.230213883 1944065.54807064))",서초구,서울특별시 서초구 서초동 1696-15번지,127.015420855,37.494985439,957165.0157669703,1944080.2524624653,"베아따빌딩본관, 나라빌딩, 애니빌딩, 서일빌딩",2981.2000000000003,1634.3799999999999,10690.95,57,0.875,74797.0,102448.0,19.64,14450625.0,18.375,17
2133,30811,92152.26042530868,6901589.016095814,1539205793125.8137,"POLYGON ((957135.230213883 1944165.54807064, 957135.230213883 1944265.54807064, 957235.230213883 1944265.54807064, 957235.230213883 1944165.54807064, 957135.230213883 1944165.54807064))",서초구,서울특별시 서초구 서초동 1697-16번지,127.015180221,37.495916773,957144.2766923436,1944183.687539616,중추빌딩,853.66,495.47,3455.13,15,1.0,22598.0,31168.0,16.945,10075000.0,18.0,17
2134,30831,87779.39860643641,5080035.393778099,1389172472740.7222,"POLYGON ((957135.230213883 1946165.54807064, 957135.230213883 1946265.54807064, 957235.230213883 1946265.54807064, 957235.230213883 1946165.54807064, 957135.230213883 1946165.54807064))",서초구,서울특별시 서초구 잠원동 17-6번지,127.015943231,37.514121448,957222.1123355868,1946203.0357024665,무학빌딩,536.0,256.37,1591.15,6,1.0,0.0,12364.0,16.35,10080000.0,34.0,17
2135,30869,75765.46700195724,3735872.024962921,1470826643006.295,"POLYGON ((957235.230213883 1942565.54807064, 957235.230213883 1942665.54807064, 957335.230213883 1942665.54807064, 957335.230213883 1942565.54807064, 957235.230213883 1942565.54807064))",서초구,서울특별시 서초구 서초동 1449-7번지,127.016308977,37.481962759,957236.0997196104,1942635.0674873523,거암빌딩,0.0,387.13,1277.28,5,0.0,24697.0,13066.0,15.35,13900000.0,28.0,17
2136,30873,86625.99733429651,5018823.326743565,1188449771154.965,"POLYGON ((957235.230213883 1942965.54807064, 957235.230213883 1943065.54807064, 957335.230213883 1943065.54807064, 957335.230213883 1942965.54807064, 957235.230213883 1942965.54807064))",서초구,서울특별시 서초구 서초동 1603-15번지,127.016874303,37.485315453,957287.9900701152,1943006.77003467,NoData,91.3,55.11,253.29,5,0.0,0.0,6438.0,12.7,20370000.0,29.0,17
2137,30874,89274.54373953489,5175995.0920848055,1231125895117.1423,"POLYGON ((957235.230213883 1943065.54807064, 957235.230213883 1943165.54807064, 957335.230213883 1943165.54807064, 957335.230213883 1943065.54807064, 957235.230213883 1943065.54807064))",서초구,서울특별시 서초구 서초동 1621-26번지,127.016996497,37.486578818,957299.5121012204,1943146.8766267884,"란빌딩, 서초 카라얀타워 빌딩, 정원빌딩",1284.1,625.39,3491.36,30,0.2,23112.0,27819.0,17.056,11810000.0,21.2,17
2138,30875,91959.91265633296,5327775.644530403,1293666331339.1929,"POLYGON ((957235.230213883 1943165.54807064, 957235.230213883 1943265.54807064, 957335.230213883 1943265.54807064, 957335.230213883 1943165.54807064, 957235.230213883 1943165.54807064))",서초구,서울특별시 서초구 서초동 1621-14번지,127.016978333,37.486772394,957298.0164667632,1943168.3608496496,유노피스빌딩,211.5,105.09,648.32,7,1.0,13027.0,6497.0,22.45,11340000.0,9.0,17
2139,30876,94846.3422082272,5503109.216110708,1334883365036.5142,"POLYGON ((957235.230213883 1943265.54807064, 957235.230213883 1943365.54807064, 957335.230213883 1943365.54807064, 957335.230213883 1943265.54807064, 957235.230213883 1943265.54807064))",서초구,서울특별시 서초구 서초동 1627-5번지,127.017146467,37.488260009,957313.7270875928,1943333.325724064,"교대빌딩, 인터아이빌딩, 하버드텔",1560.4,805.89,5073.58,20,0.3333333333333333,50940.0,41136.0,18.84,8270666.666666667,19.333333333333332,17
2140,30877,96343.9739567662,5694441.323761078,1369912330530.722,"POLYGON ((957235.230213883 1943365.54807064, 957235.230213883 1943465.54807064, 957335.230213883 1943465.54807064, 957335.230213883 1943365.54807064, 957235.230213883 1943365.54807064))",서초구,서울특별시 서초구 서초동 1627-1번지,127.016944489,37.488791576,957296.1738829107,1943392.3912073672,"교대벤처타워, 제일빌딩",2572.6,1292.63,13227.01,21,1.5,57185.0,168741.0,32.925,15090000.0,26.0,17
2141,30880,96165.77873960815,6507654.168844531,1471244677948.3723,"POLYGON ((957235.230213883 1943665.54807064, 957235.230213883 1943765.54807064, 957335.230213883 1943765.54807064, 957335.230213883 1943665.54807064, 957235.230213883 1943665.54807064))",서초구,서울특별시 서초구 서초동 1665-9번지,127.016721045,37.491668022,957278.0588187728,1943711.6155513728,"예크빌딩, 예성빌딩",1072.4,546.87,3397.1499999999996,20,0.3333333333333333,7188.0,32566.0,19.8,12043333.333333334,17.333333333333332,2
2142,30881,95966.30914190473,6712104.923986939,1505667387442.2014,"POLYGON ((957235.230213883 1943765.54807064, 957235.230213883 1943865.54807064, 957335.230213883 1943865.54807064, 957335.230213883 1943765.54807064, 957235.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1669-3번지,127.016280615,37.493040067,957239.906700126,1943864.035048292,"지제이빌딩, 예원빌딩, RS빌딩, 열린빌딩, 파라오하우스",3922.63,2174.73,11825.14,79,0.6666666666666666,154715.0,114165.0,17.2475,11011083.333333334,19.666666666666668,2
2143,30882,95698.8113931741,6861237.028878115,1545024725108.8386,"POLYGON ((957235.230213883 1943865.54807064, 957235.230213883 1943965.54807064, 957335.230213883 1943965.54807064, 957335.230213883 1943865.54807064, 957235.230213883 1943865.54807064))",서초구,서울특별시 서초구 서초동 1675-7번지,127.01724212,37.493863442,957325.37136582,1943954.946851,"디앤비빌딩, 재경빌딩, 문화빌딩, 성운빌딩, 에스티에스 빌딩, 신포빌딩",4492.0,2454.23,15722.98,81,0.6666666666666666,136069.0,193331.0,19.325833333333332,18216666.666666668,22.916666666666668,8
2144,30883,95483.14002868542,6938602.073986029,1561685032000.86,"POLYGON ((957235.230213883 1943965.54807064, 957235.230213883 1944065.54807064, 957335.230213883 1944065.54807064, 957335.230213883 1943965.54807064, 957235.230213883 1943965.54807064))",서초구,서울특별시 서초구 서초동 1691-8번지,127.016304763,37.494751251,957243.0169019342,1944053.8689264136,"건원빌딩, 홀리스타빌딩, 하림인터내셔날오피스텔, 케이타워 서초",3926.6000000000004,2111.31,27761.32,50,1.5,187142.0,314558.0,39.675,39152500.0,23.5,8
2145,30884,95393.3659755716,6960970.60742454,1605361772809.0625,"POLYGON ((957235.230213883 1944065.54807064, 957235.230213883 1944165.54807064, 957335.230213883 1944165.54807064, 957335.230213883 1944065.54807064, 957235.230213883 1944065.54807064))",서초구,서울특별시 서초구 서초동 1690-3번지,127.017309447,37.495040969,957331.992864884,1944085.5553758915,G5센트럴프라자,7672.900000000001,3834.1800000000003,36467.67,17,4.0,429736.0,547509.0,23.065,25005000.0,25.0,8
2146,30900,91524.3870591982,6112573.000038545,1829869863491.306,"POLYGON ((957235.230213883 1945665.54807064, 957235.230213883 1945765.54807064, 957335.230213883 1945765.54807064, 957335.230213883 1945665.54807064, 957235.230213883 1945665.54807064))",서초구,서울특별시 서초구 반포동 701-6번지,127.017190993,37.509574003,957329.7935647166,1945697.9578604829,"에이치원, 심로빌딩",1781.2,940.98,4963.06,18,0.6666666666666666,20240.0,46311.0,19.45,14516666.666666666,31.0,8
2147,30901,88470.86360721783,5983403.920542222,1789323079269.9294,"POLYGON ((957235.230213883 1945765.54807064, 957235.230213883 1945865.54807064, 957335.230213883 1945865.54807064, 957335.230213883 1945765.54807064, 957235.230213883 1945765.54807064))",서초구,서울특별시 서초구 잠원동 47-4번지,127.016703228,37.510188592,957287.035300147,1945766.3640383931,"샤인, 영홍빌딩, 잠원상가주택",1781.45,926.63,5054.25,46,0.375,71161.0,45863.0,15.30625,10501875.0,23.375,8
2148,30902,88577.54991595777,5843510.547430482,1723779541586.232,"POLYGON ((957235.230213883 1945865.54807064, 957235.230213883 1945965.54807064, 957335.230213883 1945965.54807064, 957335.230213883 1945865.54807064, 957235.230213883 1945865.54807064))",서초구,서울특별시 서초구 잠원동 48-1번지,127.016162281,37.511658362,957240.0654925064,1945929.6717201967,"서광아트빌딩, 재산빌딩, 우정빌딩",2302.89,1209.35,6479.0599999999995,35,0.3333333333333333,61390.0,57025.0,15.366666666666667,8062000.0,27.5,8
2149,30903,88043.48433931908,5623128.572148632,1650553816685.9456,"POLYGON ((957235.230213883 1945965.54807064, 957235.230213883 1946065.54807064, 957335.230213883 1946065.54807064, 957335.230213883 1945965.54807064, 957235.230213883 1945965.54807064))",서초구,서울특별시 서초구 잠원동 34-18번지,127.017166713,37.512266051,957329.1802980686,1945996.635111041,"잠원주택, 중원빌딩",794.1,397.09,2184.82,24,0.25,54989.0,10814.0,15.445,8977500.0,27.5,8
2150,30904,87203.07616907732,5352264.446031812,1572865659933.9614,"POLYGON ((957235.230213883 1946065.54807064, 957235.230213883 1946165.54807064, 957335.230213883 1946165.54807064, 957335.230213883 1946065.54807064, 957235.230213883 1946065.54807064))",서초구,서울특별시 서초구 잠원동 31-13번지,127.016858361,37.51328264,957302.508389289,1946109.559357976,"화신빌딩, 삼일빌딩, (주)용마일렉트로닉스",2465.4700000000003,1293.45,9187.779999999999,46,0.42857142857142855,62665.0,77867.0,15.928571428571429,8900142.857142856,26.142857142857142,8
2151,30905,86119.46991685448,5250481.603764363,1493481727269.3452,"POLYGON ((957235.230213883 1946165.54807064, 957235.230213883 1946265.54807064, 957335.230213883 1946265.54807064, 957335.230213883 1946165.54807064, 957235.230213883 1946165.54807064))",서초구,서울특별시 서초구 잠원동 24-7번지,127.017112731,37.513820903,957325.294884962,1946169.1609637043,"고원빌딩, 성일빌딩, 정진빌딩, 대일빌딩, 상림빌딩, 엠빌딩, 잠원동 삼양빌딩, 화림빌딩, 남양빌딩",2813.6,1770.48,11300.62,58,0.4444444444444444,86144.0,120392.0,16.961111111111112,10016333.333333334,26.22222222222222,19
2152,30906,84424.06515301726,5085560.87112881,1399657884007.7063,"POLYGON ((957235.230213883 1946265.54807064, 957235.230213883 1946365.54807064, 957335.230213883 1946365.54807064, 957335.230213883 1946265.54807064, 957235.230213883 1946265.54807064))",서초구,서울특별시 서초구 잠원동 18-18번지,127.017210705,37.515188562,957334.7319028666,1946320.8500121967,"신사빌딩, 주식회사 호텔 티롤, 정원빌딩, 새롬빌딩, 라성빌딩",3937.46,2413.923,19772.551,63,1.1428571428571428,282206.0,372216.0,72.28,16624285.714285715,24.857142857142858,19
2153,30907,81973.95829284585,4930666.85761361,1305707947390.4763,"POLYGON ((957235.230213883 1946365.54807064, 957235.230213883 1946465.54807064, 957335.230213883 1946465.54807064, 957335.230213883 1946365.54807064, 957235.230213883 1946365.54807064))",서초구,서울특별시 서초구 잠원동 15-3번지,127.017037531,37.515814489,957319.7844740212,1946390.3713794376,"닛시빌딩, 용진빌딩",2058.3,1081.5,6539.13,20,1.3333333333333333,9932.0,74221.0,18.63,9805333.333333334,27.333333333333332,19
2154,30908,80402.12283764438,4723802.271461681,1218363025301.224,"POLYGON ((957235.230213883 1946465.54807064, 957235.230213883 1946565.54807064, 957335.230213883 1946565.54807064, 957335.230213883 1946465.54807064, 957235.230213883 1946465.54807064))",서초구,서울특별시 서초구 잠원동 10-5번지,127.016785548,37.516867267,957298.116066652,1946507.28510162,잠원동주택,198.6,112.63999999999999,366.5,8,0.0,7118.0,833.0,13.04,6950000.0,25.5,19
2155,30942,79208.77564460177,4029225.5413432983,1543635370438.2087,"POLYGON ((957335.230213883 1942665.54807064, 957335.230213883 1942765.54807064, 957435.230213883 1942765.54807064, 957435.230213883 1942665.54807064, 957335.230213883 1942665.54807064))",서초구,서울특별시 서초구 서초동 1426-5번지,127.018402034,37.482901954,957421.6843657632,1942738.316329341,NoData,2843.7,2001.0,12004.84,6,1.0,0.0,19342.0,20.1,12930000.0,26.0,19
2156,30944,83574.92118445478,4681339.88003019,1164476996965.3848,"POLYGON ((957335.230213883 1942865.54807064, 957335.230213883 1942965.54807064, 957435.230213883 1942965.54807064, 957435.230213883 1942865.54807064, 957335.230213883 1942865.54807064))",서초구,서울특별시 서초구 서초동 1445-3번지,127.017826546,37.484756886,957371.8587910509,1942944.3691377556,국제전자센터,8235.2,3839.31,107508.21,31,13.0,880689.0,1070363.0,116.15,28920000.0,25.0,19
2157,30945,86355.79692583383,4926894.278913784,1223551421854.3145,"POLYGON ((957335.230213883 1942965.54807064, 957335.230213883 1943065.54807064, 957435.230213883 1943065.54807064, 957435.230213883 1942965.54807064, 957335.230213883 1942965.54807064))",서초구,서울특별시 서초구 서초동 1443-1번지,127.018532713,37.485307283,957434.6024795048,1943005.1125435196,연운빌딩,700.8,328.32,1644.6,5,0.0,10405.0,24625.0,15.2,17270000.0,38.0,19
2158,30947,92680.86756606297,5305611.971138347,1346105040752.4993,"POLYGON ((957335.230213883 1943165.54807064, 957335.230213883 1943265.54807064, 957435.230213883 1943265.54807064, 957435.230213883 1943165.54807064, 957335.230213883 1943165.54807064))",서초구,서울특별시 서초구 서초동 1619-10번지,127.017661352,37.487187614,957358.6357901684,1943214.1171937576,"대윤빌딩, 에크미메디칼",836.7,431.65,1744.1100000000001,14,0.0,17174.0,12636.0,13.526666666666666,8315666.666666667,30.333333333333332,19
2159,30948,95231.74087775667,5486775.836387203,1385839512974.0913,"POLYGON ((957335.230213883 1943265.54807064, 957335.230213883 1943365.54807064, 957435.230213883 1943365.54807064, 957435.230213883 1943265.54807064, 957335.230213883 1943265.54807064))",서초구,서울특별시 서초구 서초동 1628-61번지,127.018322949,37.487901402,957417.5301015836,1943293.0078266184,"주식회사운호, KFIA, 지음빌딩",1014.2,601.22,3190.85,19,0.6666666666666666,35635.0,24138.0,16.476666666666667,8566333.333333334,21.333333333333332,19
2160,30949,97472.70476771193,5679161.305123816,1424614726110.0647,"POLYGON ((957335.230213883 1943365.54807064, 957335.230213883 1943465.54807064, 957435.230213883 1943465.54807064, 957435.230213883 1943365.54807064, 957335.230213883 1943365.54807064))",서초구,서울특별시 서초구 서초동 1628-26번지,127.01756017,37.489084789,957350.769318166,1943424.6421650008,"한국혈우재단, 서호빌딩, 삼광빌딩, S&W빌딩",2754.8,1351.73,9843.48,36,0.8,101251.0,68378.0,20.69,13892000.0,31.8,19
2161,30953,98280.82950408838,6661282.0601529535,1588930175895.3,"POLYGON ((957335.230213883 1943765.54807064, 957335.230213883 1943865.54807064, 957435.230213883 1943865.54807064, 957435.230213883 1943765.54807064, 957335.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1667-14번지,127.017943292,37.49286046,957386.783804605,1943843.3548177832,"송림빌딩, 동재헌, 세오빌딩",1507.1,822.73,4406.33,38,0.8333333333333334,26646.0,43083.0,17.591666666666665,11453333.333333334,17.833333333333332,19
2162,30954,97831.94073055786,6813630.883947497,1638691705585.8225,"POLYGON ((957335.230213883 1943865.54807064, 957335.230213883 1943965.54807064, 957435.230213883 1943965.54807064, 957435.230213883 1943865.54807064, 957335.230213883 1943865.54807064))",서초구,서울특별시 서초구 서초동 1668-20번지,127.018323657,37.493842699,957420.9654339114,1943952.1557686508,"정 이앤씨 빌딩, GL빌딩",1691.49,959.21,5241.6900000000005,36,1.0,33439.0,59173.0,19.296,12256000.0,15.8,19
2163,30955,97456.51258463605,7044889.188272115,1683173278477.4033,"POLYGON ((957335.230213883 1943965.54807064, 957335.230213883 1944065.54807064, 957435.230213883 1944065.54807064, 957435.230213883 1943965.54807064, 957335.230213883 1943965.54807064))",서초구,서울특별시 서초구 서초동 1676-6번지,127.018171198,37.494124079,957407.6481355932,1943983.4420416213,"교대 정인빌딩, 신승빌딩, 영일빌딩, 동인빌딩",2487.6,1239.17,12012.63,64,0.8571428571428571,26205.0,121239.0,27.919714285714285,24098571.42857143,14.571428571428571,19
2164,30956,98304.66774729024,7109846.504005195,1704224713232.8877,"POLYGON ((957335.230213883 1944065.54807064, 957335.230213883 1944165.54807064, 957435.230213883 1944165.54807064, 957435.230213883 1944065.54807064, 957335.230213883 1944065.54807064))",서초구,서울특별시 서초구 서초동 1689-1번지,127.017633296,37.495147608,957360.680689722,1944097.2395348777,"정우빌딩, 로고스빌딩",921.8,422.88,2989.8,14,1.0,30480.0,65802.0,21.25,25005000.0,23.5,19
2165,30969,100593.16176716176,6650520.745180238,2038432488655.1377,"POLYGON ((957335.230213883 1945365.54807064, 957335.230213883 1945465.54807064, 957435.230213883 1945465.54807064, 957435.230213883 1945365.54807064, 957335.230213883 1945365.54807064))",서초구,서울특별시 서초구 반포동 714-20번지,127.01810918,37.507397925,957409.7062094704,1945456.1194579385,NoData,174.4,104.02,389.52,4,0.0,0.0,0.0,10.2,7885000.0,27.0,19
2166,30971,95741.30064693264,6351359.554840233,2011178900916.1572,"POLYGON ((957335.230213883 1945565.54807064, 957335.230213883 1945665.54807064, 957435.230213883 1945665.54807064, 957435.230213883 1945565.54807064, 957335.230213883 1945565.54807064))",서초구,서울특별시 서초구 반포동 701-52번지,127.018127375,37.508958944,957412.2011913946,1945629.296635068,NoData,180.3,105.09,392.36,4,0.0,4075.0,4736.0,10.2,8590000.0,28.0,19
2167,30972,92897.45392366612,6244041.257684568,1982709938030.1787,"POLYGON ((957335.230213883 1945665.54807064, 957335.230213883 1945765.54807064, 957435.230213883 1945765.54807064, 957435.230213883 1945665.54807064, 957335.230213883 1945665.54807064))",서초구,서울특별시 서초구 반포동 701-19번지,127.018047384,37.509620738,957405.507620326,1945702.7548106175,"두원상가주택, 남일빌딩, 서울빌딩, 삼정빌딩",2175.6,1068.8,7651.23,37,0.8,69890.0,71338.0,22.71,14637000.0,19.8,19
2168,30973,87895.15697139179,6126603.843993496,1935364722775.056,"POLYGON ((957335.230213883 1945765.54807064, 957335.230213883 1945865.54807064, 957435.230213883 1945865.54807064, 957435.230213883 1945765.54807064, 957335.230213883 1945765.54807064))",서초구,서울특별시 서초구 잠원동 46-10번지,127.017697025,37.510294977,957374.9264658096,1945777.716141268,"신영빌딩, 남강빌딩, 대원빌딩, 천우빌딩, 은정빌딩, 삼덕빌딩",4897.2,2373.82,23121.2,62,0.75,162958.0,214155.0,21.7,12566625.0,29.25,19
2169,30974,87806.94288653391,5995582.584473062,1874145157689.4456,"POLYGON ((957335.230213883 1945865.54807064, 957335.230213883 1945965.54807064, 957435.230213883 1945965.54807064, 957435.230213883 1945865.54807064, 957335.230213883 1945865.54807064))",서초구,서울특별시 서초구 잠원동 44-21번지,127.017422175,37.511245088,957351.176177586,1945883.24967894,"대산빌딩, 화신빌딩, 금석빌딩, SKR B/D, 동서빌딩",1050.8,547.98,2809.61,29,0.2,39261.0,35344.0,14.575999999999999,8422000.0,24.8,19
2170,30975,86695.28497526413,5782111.535786973,1801111233822.172,"POLYGON ((957335.230213883 1945965.54807064, 957335.230213883 1946065.54807064, 957435.230213883 1946065.54807064, 957435.230213883 1945965.54807064, 957335.230213883 1945965.54807064))",서초구,서울특별시 서초구 잠원동 35-24번지,127.018269903,37.512114651,957426.5902945802,1945979.3384659856,"키엔바움빌딩, 인정빌딩, 동서빌딩, 경원빌딩, 경미빌딩, 금성빌딩, ICM빌딩, 현진빌딩, 진우아트빌",2941.1,1581.16,9027.59,75,0.3333333333333333,108175.0,107811.0,17.408333333333335,10907666.666666666,21.833333333333332,12
2171,30976,85953.726805671,5636633.319975181,1707077581656.3938,"POLYGON ((957335.230213883 1946065.54807064, 957335.230213883 1946165.54807064, 957435.230213883 1946165.54807064, 957435.230213883 1946065.54807064, 957335.230213883 1946065.54807064))",서초구,서울특별시 서초구 잠원동 30-8번지,127.018141287,37.513067669,957415.7651300884,1946085.128206168,"아남빌딩, 성일빌딩, H629, 우림빌딩, 한아름음악학원, 고려빌딩, 부림빌딩, 광운빌딩, 운정빌딩",3277.3,1757.67,9415.76,77,0.46153846153846156,105096.0,116416.0,15.951538461538462,12681846.153846154,23.53846153846154,12
2172,30977,84584.60224712218,5517246.574944973,1604095888582.0415,"POLYGON ((957335.230213883 1946165.54807064, 957335.230213883 1946265.54807064, 957435.230213883 1946265.54807064, 957435.230213883 1946165.54807064, 957335.230213883 1946165.54807064))",서초구,서울특별시 서초구 잠원동 26-12번지,127.018212691,37.513935378,957422.5684411412,1946181.362928872,"우영빌딩, 금정빌딩, 삼양빌딩, 미르빌딩, 은하빌딩, 수인빌딩, 제이포 빌딩, 성원빌딩, 태승빌딩",4286.4,2294.77,13462.4,73,0.5833333333333334,104079.0,135488.0,16.341666666666665,11991916.666666666,26.75,12
2173,30978,84116.3242531475,5274021.065806532,1501152879713.4978,"POLYGON ((957335.230213883 1946265.54807064, 957335.230213883 1946365.54807064, 957435.230213883 1946365.54807064, 957435.230213883 1946265.54807064, 957335.230213883 1946265.54807064))",서초구,서울특별시 서초구 잠원동 22-13번지,127.01834746,37.514974915,957435.0689904528,1946296.6322770135,"영구빌딩, 제일빌딩, 영빌딩, 원창빌딩, 임이석 테마피부과, 영서빌딩, 하리썬",3887.9,2152.57,11334.9,63,0.5,101692.0,104100.0,18.864,14378400.0,23.2,12
2174,30979,81958.61553491016,5132200.360759714,1386710641803.476,"POLYGON ((957335.230213883 1946365.54807064, 957335.230213883 1946465.54807064, 957435.230213883 1946465.54807064, 957435.230213883 1946365.54807064, 957335.230213883 1946365.54807064))",서초구,서울특별시 서초구 잠원동 15-4번지,127.017408312,37.515741457,957352.5096633036,1946382.1007797164,"샤르망, 라전빌딩, 6모텔, 대영빌딩, 서광빌딩, 진산빌딩, 자은빌딩",4778.3,2563.56,17722.32,75,0.3333333333333333,259603.0,184674.0,17.585,12951250.0,30.916666666666668,12
2175,30980,80808.73528613585,4919164.5798178045,1288755765135.1133,"POLYGON ((957335.230213883 1946465.54807064, 957335.230213883 1946565.54807064, 957435.230213883 1946565.54807064, 957435.230213883 1946465.54807064, 957335.230213883 1946465.54807064))",서초구,서울특별시 서초구 잠원동 13-11번지,127.0182773,37.516588915,957429.7855673512,1946475.7275759357,"서울빌딩, 연합빌딩, 성원빌딩, 리치빌, 샘빌딩, 2성빌딩, 명성빌딩, 동림빌딩",2578.8,1362.07,7059.889999999999,68,0.16666666666666666,89644.0,63885.0,15.007916666666667,12102083.333333334,26.25,12
