,grid_idx,bd_diff,bs_diff,pp_diff,sum_diff,phase,geom_dist,geom_feature_dist,pw_dist,final_cal
182,36245,0.4977529726884678,0.4384499027739697,0.5739039428889198,4.4536171122603285,73,2.08806130178211,9.299425545065384,9.649022770723978,70.04074006731216
61,35998,0.7407539095440092,0.5434441387519096,0.21915127170264995,4.543879692910383,73,1.8027756377319948,8.191595611163976,9.649022770723978,70.04074006731216
155,36218,0.5257802555084278,0.5334415876413721,0.47289394828577136,4.648285444560094,73,0.9219544457292888,4.285507430630922,9.649022770723978,70.04074006731216
219,36302,0.6560598790128794,0.5111309956991366,0.6920895996411577,3.661477874365095,74,2.2135943621178655,8.105026779713882,9.611940382329237,82.47949645457307
42,35957,0.6809208367919978,0.5166907114301044,0.209326548747504,4.380726586772494,74,1.8,7.885307856190489,9.611940382329237,82.47949645457307
218,36301,0.5822793641758693,0.5384049138699782,0.5849742064425373,4.602484281160149,74,2.118962010041709,9.75248934359248,9.611940382329237,82.47949645457307
223,36303,0.46314221994129445,0.543078801593554,0.7926619441719842,3.7805978297152696,75,2.308679276123039,8.72818786081938,9.572321092743671,86.79671944612227
8,36359,0.29921607466922945,0.6450261310504412,0.805407814479172,4.021443258404645,75,2.340939982143925,9.413957309522576,9.572321092743671,86.79671944612227
7,36358,0.460935840269689,0.5144339084249905,0.7088159333932368,4.031762855653312,75,2.247220505424423,9.060260162232652,9.572321092743671,86.79671944612227
36,35919,0.7476645798481691,0.5667839266962467,0.2092866126262533,4.201996518784889,76,1.8027756377319948,7.57525695390005,9.557444604036647,99.59835597231262
40,37463,1.0088032077634388,0.7185760315417088,0.9772989170765684,4.607088716411658,76,2.95296461204668,13.60456994412319,9.557444604036647,99.59835597231262
192,36246,0.46760047235163577,0.5641812553857858,0.680327020889892,4.616800257809185,76,2.1840329667841556,10.08324396411285,9.557444604036647,99.59835597231262
14,37399,0.826005821317384,0.5250247933768755,1.0612752485439243,3.9301428211125287,77,2.9154759474226504,11.458236864889377,9.530402112032643,85.2632719608742
19,35882,0.48454655464405405,0.5584725083607156,0.15102773908820408,4.174328804156795,77,1.7117242768623688,7.1452999536810475,9.530402112032643,85.2632719608742
20,35883,0.702026935692325,0.6521281472183103,0.21491782119822553,4.547468130830067,77,1.8110770276274835,8.235815065614426,9.530402112032643,85.2632719608742
235,37334,0.46919906378495896,0.4066244123127493,1.0808458655948499,4.254307063860144,78,2.884441020371191,12.27129780825312,9.500166916877916,90.26028461323453
58,35958,0.6487537122020777,0.6279474270968708,0.3094761066237489,4.597391909177377,78,1.9,8.735044627437016,9.500166916877916,90.26028461323453
8,35848,0.8123365248500108,0.5878838031403968,0.1529243876161974,4.60500470151241,78,1.6278820596099706,7.49640453801162,9.500166916877916,90.26028461323453
242,35818,0.5716472809802633,0.4078685228388736,0.16415338510475788,3.1631693427751926,79,1.6492422502470643,5.216832524791086,9.447664358439042,55.65279277775108
11,35847,0.5530578497842272,0.2931137209204846,0.16694489337898621,3.779719914021661,79,1.5297058540778354,5.7818596792535075,9.447664358439042,55.65279277775108
243,35819,0.4651850890351665,0.49315695870208043,0.17464482573505122,3.821079702538573,79,1.746424919657298,6.67322881251006,9.447664358439042,55.65279277775108
11,35846,0.5002301941005673,0.49105706923632975,0.2439351904379846,3.655575247698266,80,1.4317821063276353,5.233987227988591,9.402332433068075,69.81045261185444
243,35820,0.5438521825870607,0.5411707345710064,0.24778689143690397,4.517082592819669,80,1.8439088914585775,8.329088756352954,9.402332433068075,69.81045261185444
84,35999,0.6294681215119189,0.5895472210616922,0.35763969554754804,4.578572727886835,80,1.9026297590440446,8.711328726024963,9.402332433068075,69.81045261185444
242,35793,0.3750191120843641,0.4836534349410295,0.2691106762212515,3.8738213197800153,81,1.96468827043885,7.610851308747741,9.361264438309256,80.07247227199107
20,35878,0.5745255030634565,0.42716549808868554,0.3086508111517597,4.484657998414539,81,1.3152946437965904,5.898646644574181,9.361264438309256,80.07247227199107
14,37393,0.62373751993598,0.5331368628181121,0.6714505648613199,4.573198122169437,81,2.6570660511172846,12.151289475449726,9.361264438309256,80.07247227199107
58,36351,0.5975950212761494,0.3713435191952929,0.208582423376552,4.5732718920153435,82,1.6124515496597098,7.374179349295334,9.328291395371537,80.86544394565087
106,36044,0.556283003047054,0.5194856249097746,0.4923245801134709,4.576134205676122,82,2.009975124224178,9.197915918520373,9.328291395371537,80.86544394565087
224,36803,0.884018232559797,0.4896472876688099,0.38985741181269556,4.576364823620963,82,2.0615528128088303,9.434417774575184,9.328291395371537,80.86544394565087
257,36863,0.5028852817012659,0.30914600255291314,0.24151077527824732,4.568491389001689,83,1.972308292331602,9.010473449973551,9.294227727030671,97.6905326464454
147,36140,0.47987911068502853,0.4909420557846196,0.5795177508856532,4.591933650605509,83,2.137755832643195,9.816432944692487,9.294227727030671,97.6905326464454
129,37131,0.5683656878284855,0.5202697088517851,1.0816455316585452,4.593770050668129,83,2.7658633371878665,12.705740162614626,9.294227727030671,97.6905326464454
16,37400,0.48137421030868277,0.42504374403144674,1.0863991725482645,4.580627455342638,84,2.9681644159311658,13.596055415585344,9.266710650287603,105.76090277741089
98,36042,0.5973005577222407,0.4326808972174466,0.20229285409293984,4.583782097820336,84,1.8110770276274835,8.301582457012525,9.266710650287603,105.76090277741089
96,37064,0.5561372239718014,0.47785877217902256,1.0023407917552105,4.586623187217913,84,2.6907248094147422,12.341340801284156,9.266710650287603,105.76090277741089
235,37331,0.5170394549421382,0.4007478590757417,0.8371157046803405,4.57730324446738,85,2.729468812791236,12.493606452461853,9.229088109397795,81.09337704056017
19,35880,0.6430483151635101,0.46797448722250273,0.19736652682286973,4.596496986015593,85,1.5132745950421556,6.955762115125235,9.229088109397795,81.09337704056017
29,36405,0.5816453660579874,0.5375969298926151,0.1664346296290957,4.607186479909554,85,1.5,6.9107797198643315,9.229088109397795,81.09337704056017
81,35997,0.605749808368769,0.48476195808255595,0.05393722571113528,4.602926488448393,86,1.70293863659264,7.8385013585744545,9.22124455758439,90.33712728038915
8,35849,1.145550386068775,0.5944042808997952,0.14021993659301496,4.611561565970115,86,1.7262676501632068,7.960789548070189,9.22124455758439,90.33712728038915
239,37335,0.8183975045491814,0.6080155377224572,1.0577908701328298,4.6209430090488315,86,2.9410882339705484,13.590601113761979,9.22124455758439,90.33712728038915
242,37336,0.34293053214515307,0.4856759402468567,1.1652583612310048,4.066533221403397,87,3.0,12.19959966421019,9.193872476106126,108.30725704555125
208,37269,0.5431009848915623,0.5038898177527987,1.0172012622597586,4.275642984646867,87,2.9206163733020465,12.48751290735367,9.193872476106126,108.30725704555125
154,37190,0.5799943647439093,0.29022076247877066,0.47347202483061696,4.614763856312865,87,2.308679276123039,10.654009679271148,9.193872476106126,108.30725704555125
209,37270,0.2721480157677837,0.4765453632335654,1.0980419539116806,3.602455332928515,88,2.9832867780352594,10.747157363188247,9.204073345597413,101.38896469732373
17,37403,0.8206587928421409,0.602988042079565,1.2686385483946252,3.936066978101153,88,3.1400636936215163,12.359501013597985,9.204073345597413,101.38896469732373
125,37118,1.1909815602647371,0.6140139262083665,0.5339963152055299,4.604768409881224,88,2.15870331449229,9.94032882887999,9.204073345597413,101.38896469732373
242,35794,0.6125083480367921,0.6610406627737814,0.35865374896008106,4.600964977816507,89,2.0615528128088303,9.485132291652537,9.176815979082075,86.08996050056503
125,37120,0.7846717486429728,0.25974804565224974,0.3837702727083534,4.619004336189212,89,2.2135943621178655,10.224601957186414,9.176815979082075,86.08996050056503
8,35850,0.6774131319271639,0.5350400740773351,0.21372769462638191,4.621804206705608,89,1.8248287590894658,8.434001235277067,9.176815979082075,86.08996050056503
0,36352,0.5988670905889338,0.3040900080173038,0.25305737839509784,4.616337926577615,90,1.7,7.847774475181946,9.138980541886973,72.69105890763426
42,35920,0.49900584954353333,0.529802938689903,0.2719319361650749,4.620771723908429,90,1.9026297590440446,8.791617791657428,9.138980541886973,72.69105890763426
111,36568,0.6124938653402059,0.6566841550540624,0.14686456075163393,4.6237183492377,90,1.562049935181331,7.222478947723481,9.138980541886973,72.69105890763426
4,36870,0.5394933843201611,0.43650406878117853,0.6074114094893178,4.636493510064492,91,2.4041630560342613,11.146886406439668,9.103290311609088,73.4850870651819
104,36558,0.49404330902288657,0.32236696937920756,0.6385349306853952,4.6466197283501804,91,1.2,5.575943674020216,9.103290311609088,73.4850870651819
20,35881,0.6352426066339,0.52223997421321,0.13981981176621555,4.647746816722453,91,1.6124515496597098,7.494266557050103,9.103290311609088,73.4850870651819
123,36614,0.6081250167197005,0.24236615365125316,0.4826178910838599,4.539276404932332,92,1.3038404810405297,5.9184923313828985,9.108699424330629,80.91993445391564
72,37522,0.9335992182202195,0.6540609393179336,0.7369512279099613,4.642809482721235,92,2.8460498941515415,13.213667436864545,9.108699424330629,80.91993445391564
195,36240,1.2390772572142368,0.561203008129673,0.18500813592117993,4.654307233087143,92,1.6155494421403511,7.519263453963735,9.108699424330629,80.91993445391564
177,36219,0.5463676759745963,0.42551023740515226,0.545502290893614,4.6572556123621816,93,0.848528137423857,3.9518124302644866,9.073547515580364,66.07924392255717
132,36627,0.5942365699501846,0.4540713694257014,0.3317641042477264,4.6575945920603115,93,1.9104973174542799,8.898321973920787,9.073547515580364,66.07924392255717
233,36299,0.5689813805998661,0.3912254799385276,0.3455696642858266,4.658853473474705,93,1.9313207915827966,8.99774057825943,9.073547515580364,66.07924392255717
229,36807,0.5491488639794626,0.34015783984291115,0.5756943545350467,4.65106603024265,94,2.3345235059857505,10.858022975493299,9.03735500801637,92.82707714144843
152,37187,0.4663527165861437,0.37400942589735114,0.6793953961518729,4.653625044907634,94,2.23606797749979,10.405821942208982,9.03735500801637,92.82707714144843
191,36742,0.5535592440739922,0.4824689696461502,0.3746826492746874,4.654685898660965,94,2.051828452868319,9.550616966037508,9.03735500801637,92.82707714144843
212,36275,0.48074104997484746,0.45395672851717456,0.6096813420517,4.656292327974484,95,0.9219544457292888,4.292889412391255,9.01137623831799,56.54633221036866
170,36184,0.7739351247410459,0.485327016299939,0.21388436274052833,4.666828273223999,95,1.392838827718412,6.500139621240455,9.01137623831799,56.54633221036866
155,36679,0.6798313449841937,0.5841996710997615,0.16410423695226597,4.668477908354673,95,1.7204650534085253,8.031953093933943,9.01137623831799,56.54633221036866
241,36331,0.3899936479935024,0.3031665963049825,0.699969058458148,4.47829410935397,96,1.0,4.47829410935397,9.002733723247147,92.57607889704379
29,36415,0.5293840300456237,0.5264590690645301,0.7339619975626054,4.6652839469879765,96,2.3769728648009427,11.08925334858186,9.002733723247147,92.57607889704379
166,37716,1.1618209643347588,0.5676076388275598,0.8678368782336726,4.673959574659872,96,3.269556544854363,15.281775117713899,9.002733723247147,92.57607889704379
63,36470,0.8137260531956323,0.5843370246879371,0.7429964739207674,4.589191254465951,97,2.416609194718914,11.090281781866045,8.986865620406281,92.87348016031025
158,37188,0.7678604348244692,0.47210576545548544,0.5851310830024797,4.672438787327316,97,2.2561028345356955,10.541502392283686,8.986865620406281,92.87348016031025
88,36000,0.5285176662754677,0.490803776272135,0.4518867844274,4.679797739230088,97,2.0024984394500787,9.371287669750256,8.986865620406281,92.87348016031025
95,36525,0.5280641167852779,0.5469645994582994,0.7717902138158987,4.597270288706904,98,2.4596747752497685,11.307789764137592,8.960198785541843,76.10935525687735
17,35877,0.6908516472466726,0.37885641778394447,0.4511095867575779,4.693011091180915,98,1.216552506059644,5.709294403941846,8.960198785541843,76.10935525687735
185,36738,0.6168156183607907,0.5241044291943757,0.1574416407566365,4.695755455167973,98,1.8027756377319948,8.465393535323935,8.960198785541843,76.10935525687735
103,36556,0.5629692742251097,0.3013762224795791,0.7519302352503449,4.6890968460404645,99,1.216552506059644,5.7045325192069,8.946637678179135,77.22219903195287
78,37528,0.7513690364636041,0.4069679451087544,0.9826569122161337,4.700758208612793,99,3.0886890422961,14.51918036942578,8.946637678179135,77.22219903195287
59,35951,0.7130819931993434,0.38497232975907913,0.42229789107299853,4.725459179809792,99,1.2,5.67055101577175,8.946637678179135,77.22219903195287
77,36500,0.4285595416527855,0.22509251994737814,0.7209100951787137,4.527621005915996,100,1.140175425099138,5.162282205108057,8.92801494574617,76.2311388773505
266,37529,0.7371894341058888,0.5771592175619412,1.1075440977446178,4.574121467979971,100,3.1384709652950433,14.35574741898788,8.92801494574617,76.2311388773505
59,35952,0.6816675240709422,0.3783351143474104,0.3413942015515213,4.690176567149283,100,1.3,6.097229537294068,8.92801494574617,76.2311388773505
