,ADM_SECT_C,geometry,idx
12718,11560,"POLYGON ((945835.230213883 1947065.54807064, 945835.230213883 1947165.54807064, 945935.230213883 1947165.54807064, 945935.230213883 1947065.54807064, 945835.230213883 1947065.54807064))",10801
12719,11560,"POLYGON ((945835.230213883 1947165.54807064, 945835.230213883 1947265.54807064, 945935.230213883 1947265.54807064, 945935.230213883 1947165.54807064, 945835.230213883 1947165.54807064))",10802
12720,11560,"POLYGON ((945835.230213883 1947265.54807064, 945835.230213883 1947365.54807064, 945935.230213883 1947365.54807064, 945935.230213883 1947265.54807064, 945835.230213883 1947265.54807064))",10803
12721,11560,"POLYGON ((945835.230213883 1947365.54807064, 945835.230213883 1947465.54807064, 945935.230213883 1947465.54807064, 945935.230213883 1947365.54807064, 945835.230213883 1947365.54807064))",10804
12722,11560,"POLYGON ((945835.230213883 1947465.54807064, 945835.230213883 1947565.54807064, 945935.230213883 1947565.54807064, 945935.230213883 1947465.54807064, 945835.230213883 1947465.54807064))",10805
12723,11560,"POLYGON ((945835.230213883 1947565.54807064, 945835.230213883 1947665.54807064, 945935.230213883 1947665.54807064, 945935.230213883 1947565.54807064, 945835.230213883 1947565.54807064))",10806
12724,11560,"POLYGON ((945835.230213883 1947665.54807064, 945835.230213883 1947765.54807064, 945935.230213883 1947765.54807064, 945935.230213883 1947665.54807064, 945835.230213883 1947665.54807064))",10807
12725,11560,"POLYGON ((945835.230213883 1947765.54807064, 945835.230213883 1947865.54807064, 945935.230213883 1947865.54807064, 945935.230213883 1947765.54807064, 945835.230213883 1947765.54807064))",10808
12726,11560,"POLYGON ((945835.230213883 1947865.54807064, 945835.230213883 1947965.54807064, 945935.230213883 1947965.54807064, 945935.230213883 1947865.54807064, 945835.230213883 1947865.54807064))",10809
12732,11560,"POLYGON ((945835.230213883 1949065.54807064, 945835.230213883 1949165.54807064, 945935.230213883 1949165.54807064, 945935.230213883 1949065.54807064, 945835.230213883 1949065.54807064))",10810
12733,11560,"POLYGON ((945835.230213883 1949165.54807064, 945835.230213883 1949265.54807064, 945935.230213883 1949265.54807064, 945935.230213883 1949165.54807064, 945835.230213883 1949165.54807064))",10811
12734,11560,"POLYGON ((945835.230213883 1949265.54807064, 945835.230213883 1949365.54807064, 945935.230213883 1949365.54807064, 945935.230213883 1949265.54807064, 945835.230213883 1949265.54807064))",10812
12735,11560,"POLYGON ((945835.230213883 1949365.54807064, 945835.230213883 1949465.54807064, 945935.230213883 1949465.54807064, 945935.230213883 1949365.54807064, 945835.230213883 1949365.54807064))",10813
12736,11560,"POLYGON ((945835.230213883 1949465.54807064, 945835.230213883 1949565.54807064, 945935.230213883 1949565.54807064, 945935.230213883 1949465.54807064, 945835.230213883 1949465.54807064))",10814
12737,11560,"POLYGON ((945835.230213883 1949565.54807064, 945835.230213883 1949665.54807064, 945935.230213883 1949665.54807064, 945935.230213883 1949565.54807064, 945835.230213883 1949565.54807064))",10815
12738,11560,"POLYGON ((945835.230213883 1949665.54807064, 945835.230213883 1949765.54807064, 945935.230213883 1949765.54807064, 945935.230213883 1949665.54807064, 945835.230213883 1949665.54807064))",10816
12739,11560,"POLYGON ((945835.230213883 1949765.54807064, 945835.230213883 1949865.54807064, 945935.230213883 1949865.54807064, 945935.230213883 1949765.54807064, 945835.230213883 1949765.54807064))",10817
12740,11560,"POLYGON ((945835.230213883 1949865.54807064, 945835.230213883 1949965.54807064, 945935.230213883 1949965.54807064, 945935.230213883 1949865.54807064, 945835.230213883 1949865.54807064))",10818
12741,11560,"POLYGON ((945835.230213883 1949965.54807064, 945835.230213883 1950065.54807064, 945935.230213883 1950065.54807064, 945935.230213883 1949965.54807064, 945835.230213883 1949965.54807064))",10819
12742,11560,"POLYGON ((945835.230213883 1950065.54807064, 945835.230213883 1950165.54807064, 945935.230213883 1950165.54807064, 945935.230213883 1950065.54807064, 945835.230213883 1950065.54807064))",10820
12743,11560,"POLYGON ((945835.230213883 1950165.54807064, 945835.230213883 1950265.54807064, 945935.230213883 1950265.54807064, 945935.230213883 1950165.54807064, 945835.230213883 1950165.54807064))",10821
12744,11560,"POLYGON ((945835.230213883 1950265.54807064, 945835.230213883 1950365.54807064, 945935.230213883 1950365.54807064, 945935.230213883 1950265.54807064, 945835.230213883 1950265.54807064))",10822
12745,11560,"POLYGON ((945835.230213883 1950365.54807064, 945835.230213883 1950465.54807064, 945935.230213883 1950465.54807064, 945935.230213883 1950365.54807064, 945835.230213883 1950365.54807064))",10823
12750,11560,"POLYGON ((945935.230213883 1946165.54807064, 945935.230213883 1946265.54807064, 946035.230213883 1946265.54807064, 946035.230213883 1946165.54807064, 945935.230213883 1946165.54807064))",10824
12751,11560,"POLYGON ((945935.230213883 1946265.54807064, 945935.230213883 1946365.54807064, 946035.230213883 1946365.54807064, 946035.230213883 1946265.54807064, 945935.230213883 1946265.54807064))",10825
12752,11560,"POLYGON ((945935.230213883 1946365.54807064, 945935.230213883 1946465.54807064, 946035.230213883 1946465.54807064, 946035.230213883 1946365.54807064, 945935.230213883 1946365.54807064))",10826
12753,11560,"POLYGON ((945935.230213883 1946465.54807064, 945935.230213883 1946565.54807064, 946035.230213883 1946565.54807064, 946035.230213883 1946465.54807064, 945935.230213883 1946465.54807064))",10827
12754,11560,"POLYGON ((945935.230213883 1946565.54807064, 945935.230213883 1946665.54807064, 946035.230213883 1946665.54807064, 946035.230213883 1946565.54807064, 945935.230213883 1946565.54807064))",10828
12755,11560,"POLYGON ((945935.230213883 1946665.54807064, 945935.230213883 1946765.54807064, 946035.230213883 1946765.54807064, 946035.230213883 1946665.54807064, 945935.230213883 1946665.54807064))",10829
12756,11560,"POLYGON ((945935.230213883 1946765.54807064, 945935.230213883 1946865.54807064, 946035.230213883 1946865.54807064, 946035.230213883 1946765.54807064, 945935.230213883 1946765.54807064))",10830
12757,11560,"POLYGON ((945935.230213883 1946865.54807064, 945935.230213883 1946965.54807064, 946035.230213883 1946965.54807064, 946035.230213883 1946865.54807064, 945935.230213883 1946865.54807064))",10831
12758,11560,"POLYGON ((945935.230213883 1946965.54807064, 945935.230213883 1947065.54807064, 946035.230213883 1947065.54807064, 946035.230213883 1946965.54807064, 945935.230213883 1946965.54807064))",10832
12759,11560,"POLYGON ((945935.230213883 1947065.54807064, 945935.230213883 1947165.54807064, 946035.230213883 1947165.54807064, 946035.230213883 1947065.54807064, 945935.230213883 1947065.54807064))",10833
12760,11560,"POLYGON ((945935.230213883 1947165.54807064, 945935.230213883 1947265.54807064, 946035.230213883 1947265.54807064, 946035.230213883 1947165.54807064, 945935.230213883 1947165.54807064))",10834
12761,11560,"POLYGON ((945935.230213883 1947265.54807064, 945935.230213883 1947365.54807064, 946035.230213883 1947365.54807064, 946035.230213883 1947265.54807064, 945935.230213883 1947265.54807064))",10835
12762,11560,"POLYGON ((945935.230213883 1947365.54807064, 945935.230213883 1947465.54807064, 946035.230213883 1947465.54807064, 946035.230213883 1947365.54807064, 945935.230213883 1947365.54807064))",10836
12763,11560,"POLYGON ((945935.230213883 1947465.54807064, 945935.230213883 1947565.54807064, 946035.230213883 1947565.54807064, 946035.230213883 1947465.54807064, 945935.230213883 1947465.54807064))",10837
12764,11560,"POLYGON ((945935.230213883 1947565.54807064, 945935.230213883 1947665.54807064, 946035.230213883 1947665.54807064, 946035.230213883 1947565.54807064, 945935.230213883 1947565.54807064))",10838
12765,11560,"POLYGON ((945935.230213883 1947665.54807064, 945935.230213883 1947765.54807064, 946035.230213883 1947765.54807064, 946035.230213883 1947665.54807064, 945935.230213883 1947665.54807064))",10839
12766,11560,"POLYGON ((945935.230213883 1947765.54807064, 945935.230213883 1947865.54807064, 946035.230213883 1947865.54807064, 946035.230213883 1947765.54807064, 945935.230213883 1947765.54807064))",10840
12767,11560,"POLYGON ((945935.230213883 1947865.54807064, 945935.230213883 1947965.54807064, 946035.230213883 1947965.54807064, 946035.230213883 1947865.54807064, 945935.230213883 1947865.54807064))",10841
12775,11560,"POLYGON ((945935.230213883 1948865.54807064, 945935.230213883 1948965.54807064, 946035.230213883 1948965.54807064, 946035.230213883 1948865.54807064, 945935.230213883 1948865.54807064))",10842
12776,11560,"POLYGON ((945935.230213883 1948965.54807064, 945935.230213883 1949065.54807064, 946035.230213883 1949065.54807064, 946035.230213883 1948965.54807064, 945935.230213883 1948965.54807064))",10843
12777,11560,"POLYGON ((945935.230213883 1949065.54807064, 945935.230213883 1949165.54807064, 946035.230213883 1949165.54807064, 946035.230213883 1949065.54807064, 945935.230213883 1949065.54807064))",10844
12778,11560,"POLYGON ((945935.230213883 1949165.54807064, 945935.230213883 1949265.54807064, 946035.230213883 1949265.54807064, 946035.230213883 1949165.54807064, 945935.230213883 1949165.54807064))",10845
12779,11560,"POLYGON ((945935.230213883 1949265.54807064, 945935.230213883 1949365.54807064, 946035.230213883 1949365.54807064, 946035.230213883 1949265.54807064, 945935.230213883 1949265.54807064))",10846
12780,11560,"POLYGON ((945935.230213883 1949365.54807064, 945935.230213883 1949465.54807064, 946035.230213883 1949465.54807064, 946035.230213883 1949365.54807064, 945935.230213883 1949365.54807064))",10847
12781,11560,"POLYGON ((945935.230213883 1949465.54807064, 945935.230213883 1949565.54807064, 946035.230213883 1949565.54807064, 946035.230213883 1949465.54807064, 945935.230213883 1949465.54807064))",10848
12782,11560,"POLYGON ((945935.230213883 1949565.54807064, 945935.230213883 1949665.54807064, 946035.230213883 1949665.54807064, 946035.230213883 1949565.54807064, 945935.230213883 1949565.54807064))",10849
12783,11560,"POLYGON ((945935.230213883 1949665.54807064, 945935.230213883 1949765.54807064, 946035.230213883 1949765.54807064, 946035.230213883 1949665.54807064, 945935.230213883 1949665.54807064))",10850
12784,11560,"POLYGON ((945935.230213883 1949765.54807064, 945935.230213883 1949865.54807064, 946035.230213883 1949865.54807064, 946035.230213883 1949765.54807064, 945935.230213883 1949765.54807064))",10851
12785,11560,"POLYGON ((945935.230213883 1949865.54807064, 945935.230213883 1949965.54807064, 946035.230213883 1949965.54807064, 946035.230213883 1949865.54807064, 945935.230213883 1949865.54807064))",10852
12786,11560,"POLYGON ((945935.230213883 1949965.54807064, 945935.230213883 1950065.54807064, 946035.230213883 1950065.54807064, 946035.230213883 1949965.54807064, 945935.230213883 1949965.54807064))",10853
12787,11560,"POLYGON ((945935.230213883 1950065.54807064, 945935.230213883 1950165.54807064, 946035.230213883 1950165.54807064, 946035.230213883 1950065.54807064, 945935.230213883 1950065.54807064))",10854
12788,11560,"POLYGON ((945935.230213883 1950165.54807064, 945935.230213883 1950265.54807064, 946035.230213883 1950265.54807064, 946035.230213883 1950165.54807064, 945935.230213883 1950165.54807064))",10855
12789,11560,"POLYGON ((945935.230213883 1950265.54807064, 945935.230213883 1950365.54807064, 946035.230213883 1950365.54807064, 946035.230213883 1950265.54807064, 945935.230213883 1950265.54807064))",10856
12794,11560,"POLYGON ((946035.230213883 1946065.54807064, 946035.230213883 1946165.54807064, 946135.230213883 1946165.54807064, 946135.230213883 1946065.54807064, 946035.230213883 1946065.54807064))",10857
12795,11560,"POLYGON ((946035.230213883 1946165.54807064, 946035.230213883 1946265.54807064, 946135.230213883 1946265.54807064, 946135.230213883 1946165.54807064, 946035.230213883 1946165.54807064))",10858
12796,11560,"POLYGON ((946035.230213883 1946265.54807064, 946035.230213883 1946365.54807064, 946135.230213883 1946365.54807064, 946135.230213883 1946265.54807064, 946035.230213883 1946265.54807064))",10859
12797,11560,"POLYGON ((946035.230213883 1946365.54807064, 946035.230213883 1946465.54807064, 946135.230213883 1946465.54807064, 946135.230213883 1946365.54807064, 946035.230213883 1946365.54807064))",10860
12798,11560,"POLYGON ((946035.230213883 1946465.54807064, 946035.230213883 1946565.54807064, 946135.230213883 1946565.54807064, 946135.230213883 1946465.54807064, 946035.230213883 1946465.54807064))",10861
12799,11560,"POLYGON ((946035.230213883 1946565.54807064, 946035.230213883 1946665.54807064, 946135.230213883 1946665.54807064, 946135.230213883 1946565.54807064, 946035.230213883 1946565.54807064))",10862
12800,11560,"POLYGON ((946035.230213883 1946665.54807064, 946035.230213883 1946765.54807064, 946135.230213883 1946765.54807064, 946135.230213883 1946665.54807064, 946035.230213883 1946665.54807064))",10863
12801,11560,"POLYGON ((946035.230213883 1946765.54807064, 946035.230213883 1946865.54807064, 946135.230213883 1946865.54807064, 946135.230213883 1946765.54807064, 946035.230213883 1946765.54807064))",10864
12802,11560,"POLYGON ((946035.230213883 1946865.54807064, 946035.230213883 1946965.54807064, 946135.230213883 1946965.54807064, 946135.230213883 1946865.54807064, 946035.230213883 1946865.54807064))",10865
12803,11560,"POLYGON ((946035.230213883 1946965.54807064, 946035.230213883 1947065.54807064, 946135.230213883 1947065.54807064, 946135.230213883 1946965.54807064, 946035.230213883 1946965.54807064))",10866
12804,11560,"POLYGON ((946035.230213883 1947065.54807064, 946035.230213883 1947165.54807064, 946135.230213883 1947165.54807064, 946135.230213883 1947065.54807064, 946035.230213883 1947065.54807064))",10867
12805,11560,"POLYGON ((946035.230213883 1947165.54807064, 946035.230213883 1947265.54807064, 946135.230213883 1947265.54807064, 946135.230213883 1947165.54807064, 946035.230213883 1947165.54807064))",10868
12806,11560,"POLYGON ((946035.230213883 1947265.54807064, 946035.230213883 1947365.54807064, 946135.230213883 1947365.54807064, 946135.230213883 1947265.54807064, 946035.230213883 1947265.54807064))",10869
12807,11560,"POLYGON ((946035.230213883 1947365.54807064, 946035.230213883 1947465.54807064, 946135.230213883 1947465.54807064, 946135.230213883 1947365.54807064, 946035.230213883 1947365.54807064))",10870
12808,11560,"POLYGON ((946035.230213883 1947465.54807064, 946035.230213883 1947565.54807064, 946135.230213883 1947565.54807064, 946135.230213883 1947465.54807064, 946035.230213883 1947465.54807064))",10871
12809,11560,"POLYGON ((946035.230213883 1947565.54807064, 946035.230213883 1947665.54807064, 946135.230213883 1947665.54807064, 946135.230213883 1947565.54807064, 946035.230213883 1947565.54807064))",10872
12810,11560,"POLYGON ((946035.230213883 1947665.54807064, 946035.230213883 1947765.54807064, 946135.230213883 1947765.54807064, 946135.230213883 1947665.54807064, 946035.230213883 1947665.54807064))",10873
12811,11560,"POLYGON ((946035.230213883 1947765.54807064, 946035.230213883 1947865.54807064, 946135.230213883 1947865.54807064, 946135.230213883 1947765.54807064, 946035.230213883 1947765.54807064))",10874
12812,11560,"POLYGON ((946035.230213883 1947865.54807064, 946035.230213883 1947965.54807064, 946135.230213883 1947965.54807064, 946135.230213883 1947865.54807064, 946035.230213883 1947865.54807064))",10875
12816,11560,"POLYGON ((946035.230213883 1948265.54807064, 946035.230213883 1948365.54807064, 946135.230213883 1948365.54807064, 946135.230213883 1948265.54807064, 946035.230213883 1948265.54807064))",10876
